member_id,loan_amount,term,grade,home_ownership,annual_income,verification_status,int_rate,dti,application_type,tot_cur_bal,loan_status
47711027,6000,36,3,1,50000,0,12.29,25.66,1,61497,0
62978320,35000,60,6,2,250000,1,24.99,8.29,1,50868,0
1015816,10000,36,1,3,108288,1,8.49,2.76,1,,1
64383406,12000,36,1,2,50000,0,7.26,10.20,1,20504,0
30173909,12000,60,3,2,50000,1,14.49,20.84,1,36249,0
46515861,2500,36,3,2,80000,1,12.69,18.09,1,43305,0
11648740,18550,36,3,2,42000,1,13.98,25.08,1,41045,0
37066202,8050,36,4,2,27000,0,15.59,14.18,1,10272,0
42585063,11200,60,4,3,50000,1,17.14,16.99,1,67376,0
47073336,12000,60,3,1,38500,1,13.99,23.16,1,89611,0
49803431,7200,36,1,2,56000,1,8.18,24.97,1,50486,1
38689938,9600,36,1,1,115000,0,8.19,12.45,1,260421,1
1457637,11500,36,1,2,86000,1,10.99,1.87,1,3155,0
46447679,8000,36,1,2,47292,0,7.89,7.99,1,16413,0
66792284,10000,60,3,3,150000,0,13.33,14.18,1,312735,0
24775363,35000,36,1,3,320000,1,9.17,13.76,1,565901,0
57935480,10000,60,1,3,117418,0,9.99,29.57,1,359168,0
37807927,14400,60,4,2,55000,1,17.86,23.02,1,34718,0
38538706,9000,36,1,2,48500,1,10.49,13.17,1,59529,0
71024970,9850,36,1,1,60000,1,6.24,12.68,1,32275,0
59064170,11500,36,5,2,36000,1,18.25,18.33,1,27889,0
22361772,28000,60,4,3,1.00E+05,1,16.29,19.34,1,197809,0
66502401,10000,60,3,3,75000,1,12.29,31.26,1,266503,0
30204841,9600,36,1,3,45000,1,9.17,20.00,1,164050,0
13300293,18000,60,3,3,65000,1,16.24,8.60,1,189483,1
46922391,28000,36,1,2,98423,1,10.99,21.64,1,85209,0
1897285,3000,36,3,2,35076,1,15.31,18.91,1,15433,0
60647606,5400,36,3,2,22984,1,12.29,9.97,1,70481,0
60577772,10000,60,3,3,55000,1,13.99,25.01,1,113714,0
60999551,7000,36,1,2,98500,1,9.99,13.70,1,61705,0
60072248,35000,60,5,3,106000,1,18.25,22.84,1,344905,0
10428485,3000,36,1,2,19500,0,11.99,7.69,1,2742,1
22951751,16000,60,4,2,60000,1,16.99,14.56,1,21394,0
41443100,7200,36,3,2,120000,1,12.39,26.60,1,82088,0
13667295,6000,36,1,2,46000,1,7.62,6.97,1,161722,1
42435111,10000,36,4,2,30000,1,16.49,13.00,1,8411,0
1820983,16000,36,4,3,54000,1,18.75,23.14,1,186057,0
70359136,2000,36,3,1,24000,1,13.67,18.85,1,120662,0
41822046,4800,36,3,3,64000,1,14.31,4.67,1,87176,0
69564039,11200,36,1,2,30000,1,10.99,12.76,1,6372,0
58672100,12475,36,5,3,39053.76,1,18.25,25.88,1,22269,0
41318566,24000,60,3,3,75000,1,12.39,18.13,1,221400,0
70299474,18000,60,4,3,98000,0,16.55,6.88,1,337014,0
68470522,6000,36,3,2,25500,1,13.67,4.80,1,2517,0
43308694,25000,60,5,3,63157,1,18.54,25.10,1,185538,0
637783,25000,36,1,3,84000,0,10.25,12.23,1,,1
25966253,7000,36,1,2,60000,0,12.49,17.38,1,22572,1
69486211,35000,60,3,2,89703,1,12.05,36.72,1,123176,0
6407669,24000,36,1,3,104300,1,7.90,8.04,1,683135,1
15058663,20000,36,3,2,75000,1,14.16,19.46,1,46297,1
15969834,15300,36,1,1,2.00E+05,1,6.62,10.29,1,356243,0
19856286,16500,36,4,1,60000,1,16.99,19.48,1,214215,0
46909075,35000,60,4,3,132000,1,16.99,19.45,1,286501,0
24314316,16000,36,1,3,1.00E+05,0,12.49,12.77,1,305605,0
43918952,15125,60,3,2,33000,1,12.69,9.05,1,10696,0
44756847,7200,36,1,2,142000,0,10.99,11.18,1,28771,0
53915662,31325,60,6,2,122500,1,22.99,26.04,1,432809,0
37558175,16000,60,3,2,103000,1,13.66,14.83,1,223269,0
49625336,4625,36,4,1,30000,0,17.86,17.40,1,9973,0
64234039,1000,36,1,3,60000,0,9.17,9.08,1,197343,0
22419942,7475,36,3,2,35000,0,14.99,20.27,1,7721,0
37848128,18000,36,4,1,37000,1,16.49,20.53,1,21026,0
1772379,4750,36,1,3,22000,1,7.90,27.87,1,63363,1
41418323,23700,60,3,2,54000,1,13.66,24.33,1,50690,0
14501242,15000,36,1,2,40300,1,9.67,12.51,1,27028,0
69950027,3000,36,1,3,48000,1,11.49,31.63,1,251782,0
60786863,35000,60,5,2,99976,1,19.99,19.25,1,53688,0
5777921,25975,60,4,3,58000,1,19.72,20.23,1,57757,0
16019884,13200,36,1,3,107000,0,7.90,19.04,1,425194,1
70339904,10875,36,1,2,23652,1,11.49,23.14,1,16020,0
11964964,15350,60,4,3,52000,1,19.97,23.01,1,134436,0
46376727,9375,36,5,3,46000,1,18.25,25.20,1,51739,0
65666846,6000,36,1,3,47000,1,6.24,11.46,1,346762,0
4231787,6600,36,4,2,41000,0,18.75,4.80,1,5283,1
10107067,4800,36,1,3,51000,0,11.99,15.11,1,9200,1
41439540,24000,60,1,3,60000,1,9.49,13.87,1,250982,0
49412852,17000,36,1,2,1.00E+05,1,8.18,6.94,1,48176,0
64726616,15000,36,1,2,160000,0,7.26,11.43,1,58118,0
1567245,20000,36,3,2,65000,1,14.65,17.65,1,,1
13700656,5500,36,3,3,95000,1,14.47,21.53,1,301936,1
43235857,15000,36,1,2,49171,0,7.89,22.36,1,37459,0
2740506,10050,36,4,1,30000,0,17.77,29.04,1,32709,1
66422456,31600,36,1,3,2.00E+05,1,9.17,28.26,1,202911,0
54935988,24400,60,4,2,79800,1,15.61,10.29,1,20564,0
1095754,7000,36,3,2,38000,0,14.65,12.13,1,,0
66175045,12000,36,1,2,56000,0,5.32,15.98,1,144848,0
46526985,30000,60,3,2,65000,1,12.69,30.51,1,75736,0
38991715,5000,36,1,3,90000,0,11.44,21.44,1,355605,0
67750658,15000,36,1,1,225000,1,11.53,26.23,1,126306,0
8129449,12000,36,3,2,45000,0,15.22,23.92,1,38836,0
70661021,30000,60,3,2,115000,1,12.59,23.15,1,305384,0
23692994,7200,36,6,2,55000,1,24.99,33.10,1,49908,0
54886233,8000,36,4,3,63000,1,16.99,21.18,1,151456,0
14999766,23825,60,3,3,72000,1,15.61,9.37,1,127372,0
48542153,8000,36,1,3,38000,1,9.99,12.07,1,36581,0
67791260,22000,36,1,3,85000,0,11.53,11.24,1,386598,0
64932762,12000,36,1,2,110000,1,6.24,23.47,1,74387,0
14950940,24500,60,5,2,65000,1,20.49,16.54,1,34176,0
5016083,10850,36,1,2,31000,0,13.11,23.19,1,20202,0
39062815,6500,36,1,3,65000,0,8.19,14.01,1,181780,0
19035334,14000,60,3,3,80000,1,12.99,7.65,1,100524,1
71765890,28000,60,5,2,110000,1,18.49,21.36,1,83267,0
67360319,10000,36,1,3,51000,1,11.53,24.71,1,308829,0
47843710,35000,60,1,3,160000,1,11.53,17.63,1,558756,0
661750,19000,36,6,3,78000,0,19.04,21.05,1,,0
70000960,12000,36,3,2,50000,1,14.33,8.91,1,2685,0
22140329,11600,36,3,3,63000,0,13.98,16.42,1,77434,1
15149896,20000,60,3,1,75000,1,14.64,16.51,1,43568,0
6992265,19200,36,3,3,55000,1,14.33,33.69,1,62837,0
953503,10000,60,1,3,75600,0,8.49,10.43,1,,0
23303458,18000,36,1,3,72000,0,10.99,15.97,1,180229,0
66969154,3100,36,3,3,75000,1,12.59,12.78,1,119099,0
6519252,10625,36,4,3,36700,1,17.77,27.44,1,75423,0
34481167,21600,60,3,3,110000,1,14.49,15.69,1,203501,0
8908657,19200,60,5,1,150000,1,21.00,10.00,1,294463,0
1488621,20000,36,1,3,63000,0,10.74,10.93,1,,0
1774734,18000,36,3,3,48000,0,16.29,19.03,1,119872,0
7108543,10000,36,1,2,48000,1,11.14,17.63,1,155460,1
34431287,20000,36,1,2,90000,0,7.12,15.23,1,109073,0
14818641,16000,36,3,3,55400,1,13.65,7.04,1,226455,1
6777434,10000,36,1,2,73861,0,6.62,5.93,1,12201,0
1595258,3950,36,1,2,40000,0,10.74,15.27,1,,1
70240247,10000,36,3,2,30000,1,12.59,6.12,1,4965,0
45240763,6000,36,1,2,20000,1,9.99,8.76,1,2874,0
1362746,25000,60,1,2,95000,1,10.65,12.38,1,,0
12477144,15000,60,4,2,45000,1,19.97,18.00,1,16772,0
7007619,35000,36,4,3,570000,1,17.77,6.43,1,679058,0
9002149,21000,60,3,3,78000,1,15.10,12.29,1,208574,0
68377928,5500,36,3,2,55000,1,14.33,30.55,1,51000,0
5022432,7000,36,4,2,92976,0,17.77,20.66,1,55929,0
58870433,8000,36,1,3,144000,1,10.99,13.98,1,244083,0
17543214,3500,36,1,2,34500,0,6.03,16.16,1,72274,0
10847683,35000,36,1,3,140000,1,11.99,23.95,1,370597,1
51299969,35000,60,3,1,140000,1,13.99,18.84,1,81185,0
67763160,24350,60,3,2,66800,1,13.18,22.03,1,68511,0
1211298,7000,36,1,2,65000,0,12.69,10.95,1,,1
51953136,2200,36,3,1,55000,1,13.99,23.76,1,158341,1
54035740,6800,36,1,2,101000,1,6.89,5.01,1,26316,0
33790662,7950,36,4,2,70000,1,15.61,21.17,1,90313,0
37756953,33000,60,5,3,101000,1,19.24,24.14,1,423768,0
41231868,30000,60,3,3,103000,1,14.31,1.05,1,337493,0
66542348,20000,60,1,2,158600,0,9.17,15.16,1,34058,0
47943833,6000,36,1,2,40000,0,5.93,27.96,1,111269,0
69833327,20000,36,1,3,128400,1,9.17,3.43,1,476005,0
16753176,4850,36,4,2,36584,1,18.92,3.67,1,1779,0
63027311,18000,60,3,3,54000,0,13.33,17.27,1,333593,0
56278095,10000,36,1,3,64000,0,9.99,15.99,1,146950,0
1492576,8000,36,1,2,28000,0,13.11,12.99,1,,1
1210672,4800,36,1,2,55000,1,8.90,20.47,1,,1
24766790,12000,36,1,3,76000,0,9.17,27.59,1,216169,0
1673491,20000,36,1,2,63806,0,12.12,18.51,1,,1
42506095,19200,36,1,3,85000,1,7.89,28.42,1,307236,0
70800317,8500,36,3,2,53000,1,14.48,13.88,1,83955,0
4061775,17500,36,1,1,128500,0,11.14,13.54,1,75229,0
7851713,7775,36,4,2,69000,0,17.56,13.13,1,63029,1
9317481,4500,36,1,2,24900,1,10.99,20.19,1,23401,1
63168664,10000,36,1,1,65000,1,6.24,12.03,1,196087,0
33079178,15000,36,1,3,65000,1,10.15,12.80,1,220118,0
21879295,12000,60,3,3,110000,0,13.98,13.46,1,317801,1
72727663,33000,36,3,3,88500,1,12.59,29.63,1,114692,0
37716852,29850,60,5,2,73000,1,20.99,21.17,1,24778,0
37546726,21000,60,5,2,54573,1,19.99,35.12,1,36627,0
38428812,25000,60,1,3,75000,1,11.99,27.65,1,248611,0
70239599,20000,36,1,2,60000,1,8.18,5.52,1,8845,0
65502463,20000,36,1,1,66300,0,5.32,14.55,1,56589,0
34922292,8000,36,1,3,131567,0,8.39,18.12,1,635168,0
64507533,12000,36,1,3,58000,0,11.53,37.18,1,115604,0
10322593,7500,36,1,3,25000,1,11.99,12.48,1,5902,0
13227395,5000,60,5,1,31082.76,1,22.40,14.17,1,12631,0
46233215,3000,36,4,3,61240,1,15.61,9.25,1,240063,0
9566804,17000,36,1,3,38000,0,6.03,0.00,1,53953,0
38478964,24000,36,1,2,165000,1,8.67,18.97,1,70143,0
57215521,30000,36,1,3,395000,1,9.17,8.85,1,871810,0
5015778,10000,36,3,3,40000,0,13.68,7.89,1,184560,0
8117491,6500,36,1,1,30000,1,7.62,28.40,1,22583,1
46983414,18000,60,4,2,75000,1,16.55,17.34,1,92341,1
65005591,5000,36,1,2,32000,1,11.53,22.32,1,40990,0
37597905,14400,36,1,2,95000,0,7.49,13.72,1,47466,0
9647859,5000,36,5,1,56000,0,23.40,25.14,1,101541,0
38730553,19200,60,6,3,175000,1,23.99,10.09,1,46526,0
37687058,35000,60,4,3,340000,1,17.14,1.63,1,681502,1
71367845,7000,36,1,3,55000,1,9.76,21.95,1,51487,0
13188216,7000,36,3,2,65000,0,14.98,6.74,1,15722,0
31667173,14750,60,4,3,40300,0,17.57,29.69,1,143764,0
1695393,19125,60,7,1,50000,1,24.70,15.69,1,,1
43966821,7175,36,1,2,46917,1,6.68,17.06,1,20395,0
6328045,24250,60,3,3,77500,1,15.80,23.50,1,280496,0
8559338,10000,36,1,2,33714,0,10.64,28.72,1,21663,1
14427870,6000,36,3,2,60000,0,15.31,11.78,1,21831,1
59600272,30000,60,3,3,104520,1,13.99,16.82,1,265515,0
32268625,13000,36,1,3,53052,0,10.99,25.49,1,66345,1
24625365,30000,60,3,3,80000,1,14.49,22.86,1,262134,0
1283731,15000,36,1,1,44500,1,7.51,26.75,1,,1
7199564,16000,60,3,3,41600,1,15.31,11.71,1,152953,0
69881212,7000,36,1,3,62000,0,10.99,24.22,1,197623,0
11981224,10000,36,1,3,40000,0,11.99,27.51,1,73535,1
9827326,20000,36,1,3,102000,1,7.90,17.69,1,480530,1
26426451,18000,36,5,2,70000,0,20.99,6.22,1,13101,0
41351612,24000,36,3,2,80000,1,14.31,21.44,1,50307,0
67867549,19800,60,5,2,55000,1,18.20,34.80,1,59436,0
58860682,16000,60,5,3,60000,1,18.25,34.42,1,215291,0
42741985,10000,36,3,3,80000,0,12.39,33.87,1,107027,0
4586243,12000,36,1,2,41080,0,11.14,22.23,1,27343,0
22301934,14900,60,4,2,102000,1,17.57,2.19,1,53049,0
67741420,25000,60,1,3,115000,0,10.99,24.22,1,220236,0
1370788,9000,36,1,2,36000,1,10.65,21.53,1,,1
10869409,7000,36,4,2,70000,0,19.20,24.68,1,65941,0
66361961,14075,36,4,2,32000,1,16.99,21.91,1,7228,0
37065733,25000,60,3,3,84000,1,13.66,37.13,1,299283,0
32447983,25000,36,3,3,96000,1,13.98,33.13,1,283355,0
18494861,14400,36,1,3,106000,0,6.03,16.50,1,211827,0
5887240,17075,60,5,2,48000,1,21.98,22.80,1,37323,0
58829305,10000,36,1,2,60000,1,9.17,26.84,1,50208,1
7196911,19000,36,3,2,45760,1,16.78,15.46,1,61429,1
45951560,9000,36,1,1,47000,1,11.53,26.47,1,26115,0
44988130,25000,36,3,3,68000,1,13.99,14.23,1,67756,0
43328218,7000,36,4,2,25000,1,16.55,26.40,1,57091,0
30845728,1000,36,3,2,16342.8,1,13.98,13.23,1,5056,0
58368990,35000,36,3,3,105321,1,13.33,24.66,1,374227,0
32148002,6000,36,1,3,42000,1,10.99,19.59,1,186433,0
1854795,6500,36,1,3,69000,0,7.90,24.73,1,56847,1
64537923,12900,60,5,3,69000,1,19.99,33.93,1,227977,0
5686972,9225,36,1,3,70000,1,7.90,7.11,1,196791,0
66424159,15000,60,3,3,120000,0,12.29,8.69,1,411817,0
10777425,6000,36,1,3,27000,1,7.90,15.20,1,7675,0
70346323,8500,36,3,2,25000,1,13.18,24.92,1,18526,0
59612833,18000,60,4,3,80000,1,16.55,10.32,1,108505,0
37086492,4000,36,4,2,45000,0,15.99,30.94,1,34273,0
16310361,14400,36,1,3,90000,0,6.49,12.37,1,289650,0
49901330,7500,36,1,2,70000,0,8.18,9.07,1,33509,0
963524,20000,60,6,3,82102.32,1,20.25,0.29,1,,1
9657998,24000,60,3,3,85000,1,14.30,14.63,1,206529,0
1829938,7000,60,1,3,45000,1,13.11,22.38,1,178006,0
41201181,12125,36,6,2,33000,1,22.99,26.95,1,63266,0
63127012,10000,60,3,2,60000,1,13.33,14.00,1,29199,0
4578781,24250,60,4,3,55000,1,19.72,21.40,1,55224,1
32948957,26650,36,3,3,69000,1,14.49,20.10,1,206288,0
5020503,10800,36,1,3,41000,1,6.62,32.58,1,78318,1
68478448,10800,36,3,2,30000,1,14.33,14.34,1,11593,0
44225789,27000,60,3,3,61500,1,14.65,1.07,1,175062,0
47122045,18000,60,3,3,54000,1,12.69,22.46,1,146703,0
45830853,5500,36,1,1,50000,0,5.93,4.06,1,180637,0
15001032,5850,36,1,3,109799,0,9.67,16.45,1,382424,0
49212153,35000,60,6,2,104000,1,23.99,33.19,1,175367,0
53856114,14050,36,1,3,50000,1,10.99,13.99,1,205502,0
43858077,14000,36,1,2,94238,0,10.99,23.91,1,59945,0
613612,21250,36,3,3,44449.6,0,13.48,17.68,1,,1
49833826,17000,60,3,3,46781,0,13.99,23.52,1,308757,1
53324159,35000,36,4,3,76800,1,16.99,14.82,1,291042,0
12607330,10000,36,1,3,61440,1,10.99,17.66,1,37746,0
68348037,16000,60,4,2,93458,1,17.57,37.48,1,89734,0
58799035,24000,36,1,3,60000,1,9.99,20.92,1,149716,0
22691637,15000,60,3,2,69000,1,13.98,15.41,1,60019,0
1461525,10000,36,1,2,83000,0,12.12,19.98,1,,1
31487088,12825,60,6,3,38000,1,23.43,31.49,1,84928,0
18284203,35000,60,4,3,95000,1,16.99,25.44,1,303863,0
11306828,11000,36,1,3,47000,0,8.90,8.70,1,182502,1
48012961,6400,36,1,2,79000,0,11.53,26.14,1,78836,0
3865590,10000,36,1,3,52000,1,13.11,25.43,1,148740,1
53243297,11875,36,4,1,33000,1,17.86,20.98,1,22918,0
4639240,10000,36,3,2,36000,1,14.33,12.23,1,12694,0
2979159,14000,36,1,2,105000,1,12.12,28.00,1,160462,1
1289084,5000,36,1,3,44136,0,7.90,3.37,1,,1
62473104,21000,36,3,3,140000,1,13.99,14.01,1,441758,0
31306227,7450,36,5,2,25000,1,20.20,30.82,1,27605,0
40512864,9000,36,4,1,91000,0,15.59,13.75,1,209916,1
1876815,18000,36,4,3,80000,1,19.05,4.05,1,11975,1
67780889,24000,36,1,3,68000,0,9.17,9.00,1,176216,0
41232948,1500,36,3,2,11268,1,14.99,34.29,1,7241,0
59703356,35000,60,4,3,85000,1,17.86,31.20,1,53940,0
22791303,12000,60,4,2,46000,1,17.57,18.42,1,22538,0
53323368,10000,36,1,3,73000,1,7.26,14.50,1,59493,0
64162031,12000,36,1,2,85000,1,10.99,23.21,1,39092,0
35754403,24000,60,5,3,95000,1,22.15,20.00,1,163169,1
15550066,3000,36,3,3,40000,1,13.65,8.67,1,5177,0
29592963,25450,36,5,3,51000,1,20.20,16.89,1,161076,0
72408995,5000,36,4,2,50000,1,16.99,35.17,1,44797,0
36665062,3000,36,4,1,87000,0,15.59,17.78,1,40090,0
5687566,13000,60,5,2,85000,1,21.98,7.28,1,39865,0
53846804,16000,60,1,2,170000,1,7.89,6.75,1,32484,0
6028268,27000,60,3,2,112000,1,15.31,24.87,1,282509,1
56812104,25000,36,3,3,79500,1,12.29,29.54,1,273474,0
61575669,20075,60,4,3,47847,1,16.99,26.66,1,147765,0
72518870,30000,60,1,3,99000,0,10.64,23.83,1,231776,0
24765752,5000,36,3,1,55000,1,13.35,17.50,1,362966,0
49768008,23000,60,3,2,89700,1,13.33,7.38,1,20758,0
5547388,17000,36,1,3,84000,1,10.16,8.43,1,206870,1
422675,7000,36,5,2,25200,1,15.68,5.57,1,,1
72549309,14000,36,1,2,54000,0,9.76,9.91,1,13302,0
23573114,16525,36,3,3,58000,1,13.98,21.66,1,203131,0
22981452,11350,60,5,2,45000,1,20.99,23.73,1,34283,0
13888892,12000,60,3,3,85000,1,15.61,25.44,1,70637,0
71159147,15000,36,1,3,70000,1,11.22,12.03,1,27163,0
4221866,16000,60,3,3,55000,1,16.29,12.65,1,209287,0
22099959,22000,60,5,3,100540,1,22.15,11.36,1,284906,0
7019449,30225,60,4,2,68000,1,19.05,12.07,1,21327,0
34952949,10000,36,1,3,65000,0,10.99,8.51,1,250039,1
53282231,30000,60,4,3,85000,1,16.99,18.17,1,39940,0
23212430,15000,36,1,3,1.00E+05,0,7.69,12.23,1,267029,0
49747055,35000,36,5,3,80000,1,18.84,15.38,1,69113,0
34221105,28000,36,1,3,350000,1,7.12,5.97,1,579717,0
2836322,15000,36,1,3,45000,1,11.14,16.48,1,171851,1
56298117,11200,60,3,3,50000,1,13.99,12.12,1,169536,0
5020714,18000,60,3,3,44000,1,16.29,25.47,1,30747,0
8342054,21000,60,3,3,119444,1,16.78,0.40,1,238868,0
45231869,6225,36,5,1,33578.74,1,18.25,28.12,1,43101,0
52812305,15000,36,1,2,85000,1,10.99,27.70,1,83151,0
65569599,23000,60,5,3,55000,1,18.25,29.15,1,163701,0
1022979,12000,60,5,3,140000,0,19.69,11.73,1,,1
12530408,35000,36,1,2,170000,1,11.99,25.27,1,271196,1
21398000,11000,36,1,2,58240,1,8.39,5.36,1,37695,0
49181845,10000,60,1,2,62000,1,9.99,12.85,1,44899,0
23022465,32100,60,5,2,70000,1,20.20,23.11,1,56197,0
1243720,5300,36,3,2,43218,1,14.65,24.88,1,,1
67818839,16000,36,3,1,70000,1,12.29,8.04,1,24124,0
19695342,28000,36,1,3,80000,1,8.39,27.11,1,101174,0
28801231,25525,36,1,1,62070.72,0,9.17,31.79,1,71091,1
36957327,21000,60,4,2,55000,1,15.59,32.36,1,17146,0
30003566,18000,36,3,3,85000,0,13.98,20.80,1,118646,0
47157056,35000,60,5,3,85000,0,19.52,14.95,1,366913,0
32177656,4050,36,4,2,38000,1,17.57,16.33,1,9362,0
13177025,6000,36,1,3,23440,1,10.99,31.64,1,81034,0
7031235,10000,36,1,3,90000,0,11.14,15.23,1,152900,1
14668777,18200,36,1,3,60000,0,12.99,9.06,1,196841,0
3929790,30000,60,3,3,82400,1,17.27,14.07,1,169536,1
7846842,18000,36,1,2,70000,1,8.90,7.75,1,23843,0
42732331,35000,60,3,3,161250,1,12.39,14.23,1,337411,0
8327991,3275,36,4,2,36720,0,18.85,17.35,1,17545,0
57748219,28000,60,1,3,85000,0,7.26,12.75,1,151038,0
26757873,35000,60,5,1,84000,1,19.52,26.87,1,56399,0
992018,14000,60,3,2,57000,1,13.49,17.18,1,,1
65452529,15000,36,1,2,60000,1,7.26,23.24,1,28891,0
1360852,15000,36,1,1,55000,1,7.51,24.29,1,,1
71299611,20000,36,1,3,161500,1,11.22,15.22,1,466108,0
70679842,8400,36,1,3,71000,1,10.64,18.19,1,162884,0
59440490,5000,36,1,3,80000,0,7.26,11.10,1,144195,0
32317472,34000,60,6,3,145000,1,24.99,24.51,1,357099,0
8550108,22000,60,4,3,96000,1,18.25,18.78,1,483569,0
49757958,15000,36,1,3,121680,0,6.68,21.28,1,429429,0
22340482,35000,36,3,3,110000,1,13.98,14.16,1,280368,0
59724177,8400,36,4,2,25000,1,17.86,31.35,1,16911,0
21688882,26375,60,5,3,60000,1,19.52,15.50,1,283323,0
41261502,15000,60,5,3,1.00E+05,1,19.99,18.90,1,429401,0
64836483,10000,36,1,3,128000,1,6.89,9.25,1,241121,0
49961835,15000,36,3,3,86000,1,12.29,9.45,1,157982,0
43072643,7000,36,1,2,35000,1,11.44,28.02,1,23402,0
59571175,24000,60,3,2,82000,1,12.29,17.75,1,52897,0
36285231,18000,60,4,3,43000,0,15.99,28.10,1,155677,0
46826490,35000,60,5,3,280000,0,19.52,13.39,1,1303550,0
49749502,27000,60,5,3,89000,1,19.52,11.11,1,205158,1
57054966,25000,36,1,2,150000,1,6.89,0.52,1,6325,0
65669445,15000,36,1,2,60000,1,11.53,17.26,1,22160,0
1014354,3600,36,1,1,50000,0,7.49,15.94,1,,1
32307916,18150,36,3,2,120000,1,14.99,2.81,1,230352,0
66362527,15000,36,1,2,61000,1,6.24,18.85,1,50164,0
1417568,4000,36,1,3,70000,0,6.03,14.18,1,,1
6049364,17500,60,1,3,53000,1,13.11,10.19,1,13008,0
10568273,10000,36,1,1,65000,0,12.99,10.07,1,12492,0
1682763,6000,36,1,2,40000,1,10.16,31.33,1,,1
71191379,20000,36,1,3,69000,0,7.89,15.79,1,149028,0
12677857,15850,60,6,2,68088,1,24.08,10.94,1,16385,1
26697718,25000,36,1,2,69703,1,7.69,20.42,1,67640,1
54615240,16000,60,3,3,109000,1,14.65,14.14,1,47408,0
70610125,10850,60,4,2,45000,1,15.41,30.24,1,183563,0
18864849,16425,36,3,2,66000,0,13.35,16.60,1,19317,0
71351222,16000,36,3,1,52000,1,11.99,11.52,1,86302,0
57015443,8000,36,1,3,77000,0,7.89,18.45,1,105118,0
48932416,8000,36,1,3,28000,1,8.18,30.52,1,46993,0
55739825,8425,36,1,3,80000,1,9.17,11.57,1,57718,0
62179126,12000,60,3,3,58400,0,12.29,8.34,1,324305,1
59094367,7500,36,4,3,73000,0,16.55,28.51,1,113176,0
1812848,6400,36,1,2,25000,1,8.90,31.97,1,22401,1
18515248,12000,60,4,1,30480,1,15.61,19.25,1,12889,0
43928097,12000,60,1,2,52000,1,8.18,8.79,1,9799,0
14308375,16000,36,4,1,40000,1,19.47,22.77,1,14908,0
44998777,12000,36,1,3,73000,1,6.39,27.19,1,356531,0
23042514,15000,60,4,2,56000,0,16.29,26.34,1,99456,0
71137301,25000,60,4,3,85000,0,15.41,25.99,1,306559,0
1269219,21200,36,1,3,60000,1,12.42,21.18,1,,0
3486858,21850,36,1,3,49800,1,11.14,16.84,1,205826,1
14510321,11500,36,1,3,62000,0,7.90,6.29,1,195121,0
65426901,10900,36,3,1,31000,0,12.69,38.17,1,29752,0
51713248,9000,36,1,3,50000,0,11.53,14.26,1,16946,0
1205161,8400,36,3,3,1.00E+05,0,14.65,18.16,1,,0
2733537,20000,60,3,3,65000,1,15.80,12.20,1,184672,0
67839922,3500,36,1,3,40000,1,8.18,14.46,1,123769,0
65658043,23850,60,5,3,124176,1,20.99,24.25,1,266251,0
66999301,6200,36,1,2,58000,1,7.89,14.38,1,36134,0
44143465,12000,60,4,3,60000,1,16.99,18.58,1,241562,0
13246860,25000,60,1,3,71500,1,12.85,29.04,1,356443,0
43132904,6000,36,1,2,67000,0,10.49,15.44,1,28356,0
73283065,12000,36,1,3,84540,1,7.49,20.16,1,191752,0
43448675,22000,36,3,3,190000,1,14.31,13.43,1,73199,0
73254709,9000,36,1,3,84000,0,9.17,15.36,1,315766,0
58014792,16000,60,5,2,50000,0,18.55,15.12,1,187180,0
7208274,10000,36,4,2,40000,0,18.49,13.77,1,12601,1
69979963,35000,36,4,3,122000,1,16.55,28.53,1,395174,0
53562351,12000,36,3,3,94327,0,12.69,27.22,1,290204,0
23472830,30800,60,4,3,1.00E+05,1,15.61,19.74,1,229351,0
63188523,20000,36,1,3,60000,0,5.32,28.94,1,368347,0
7036768,25000,60,3,3,70000,1,13.68,21.53,1,171543,0
39082218,18000,36,1,3,98000,0,10.49,16.62,1,422643,1
41312502,10000,36,3,3,33500,1,14.99,17.23,1,49340,0
15028374,6500,60,3,3,59900,1,15.31,21.92,1,50410,1
28471081,7025,36,1,2,47000,1,11.67,31.13,1,123461,0
8756925,22250,60,3,2,49835.48,1,14.33,23.83,1,33184,0
70240301,14000,36,3,3,104000,1,12.05,10.46,1,318684,0
43722214,26000,36,5,3,70000,1,18.25,32.29,1,247991,0
10870002,12000,60,3,3,65000,1,16.20,12.47,1,105867,0
64536886,25000,36,1,3,70000,1,7.89,38.45,1,248324,0
12746890,15000,36,1,3,53351.32,0,13.53,19.91,1,50344,0
488032,6000,36,1,3,50000,0,12.21,0.79,1,,1
4369842,11125,36,3,3,72000,1,14.33,21.42,1,360372,0
11678340,9000,36,1,3,35000,1,7.62,11.69,1,141264,1
23402880,12000,36,3,3,52000,1,14.99,10.32,1,11140,0
54199078,11000,36,1,3,75000,1,7.26,17.18,1,42544,0
59742200,24000,60,4,3,76000,1,16.55,20.20,1,148960,0
6827698,22750,60,1,3,52000,1,8.90,25.66,1,157916,0
47581621,20000,36,1,3,58000,1,6.68,14.74,1,216870,0
2638142,6850,36,3,2,25000,1,15.31,26.54,1,42995,1
8743596,10000,36,1,3,54000,1,9.71,8.76,1,113705,1
19435435,18000,36,1,2,70000,1,10.15,6.53,1,106962,1
